FullPath;Package;Element;Property;DependentPackage;DependendElement;GUID
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_RangeSet;coverage;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_CoverageByDomainAndRange;{3E4BB94A-9A22-464d-A942-B26E7DD7E9A3}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_RangeElement;rangeSet;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_RangeSet;{8B4E627C-91D5-466b-A92C-D9F4CE132851}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_CoverageByFunction;NoteLink;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;;{53182601-A712-413a-8EDF-9DD4891F1FFB}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_CoverageByFunction;Realisation;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;CV_Coverage;{BF901A28-C89B-4525-99EE-F94F6876C54B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_MultiPointCoverage;CV_MultiPointCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_GeneralGridCoverage;{94D5897B-7F7D-4747-B1D2-F3E982C53BBE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_MultiPointCoverage;CV_MultiPointCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;CV_Coverage;{BF901A28-C89B-4525-99EE-F94F6876C54B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_GeneralGridCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage.CV_HexagonalGridCoverage;CV_HexagonalGridCoverage;{4C89F162-8A2A-4911-9F77-1933B24830F5}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_GeneralGridCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_ReferenceableGridCoverage;{84956A0E-6117-4d09-802E-53EEBC0BA827}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_GeneralGridCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_RectifiedGridCoverage;{586A3AAB-DFD5-4cb8-BAFF-FBAC1833CF76}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_GeneralGridCoverage;grid;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_Grid;{5F9378F5-4079-4415-8DD2-45BC125C0B2A}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_GeneralGridCoverage;Realisation;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;CV_Coverage;{BF901A28-C89B-4525-99EE-F94F6876C54B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_GeneralGridCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiPointCoverage;CV_MultiPointCoverage;{C0C5AD72-60D8-408f-8E63-64D69DF64D6F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_Grid;displacementAxisNest;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_DisplacementAxisNest;{08F36980-EB66-4da2-922D-2D9C518BF43B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_Grid;axis;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_Axis;{29C79FA9-75D3-4513-9D21-B46B42D18A81}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_Grid;algorithmicAxis;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_AlgorithmicAxis;{61FCE4B7-0CC0-4a42-A131-B524376C9E2A}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_Grid;coverage;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_GeneralGridCoverage;{94D5897B-7F7D-4747-B1D2-F3E982C53BBE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_Axis;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_RegularAxis;{068174EA-966D-4746-B4B2-1230BFEAD8D3}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_Axis;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_IrregularAxis;{21E09E23-27DF-40a7-BF8A-7B72A80B16AE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_Axis;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_IndexAxis;{E8568E17-8DC2-4765-A05D-C04C504F65C4}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_Axis;grid;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_Grid;{5F9378F5-4079-4415-8DD2-45BC125C0B2A}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_IndexAxis;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_Axis;{29C79FA9-75D3-4513-9D21-B46B42D18A81}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_IrregularAxis;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_Axis;{29C79FA9-75D3-4513-9D21-B46B42D18A81}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_RegularAxis;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_Axis;{29C79FA9-75D3-4513-9D21-B46B42D18A81}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_DisplacementAxisNest;axisLabels;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_DisplacementAxisNest;crs;ISO TC211.ISO 19111 Referencing by coordinates.ISO 19111 Edition 3 (Amendment 1).Coordinate Reference Systems;CRS;{DB31C952-2DF8-4bf8-910B-03CB6025988F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_DisplacementAxisNest;grid;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_Grid;{5F9378F5-4079-4415-8DD2-45BC125C0B2A}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_AlgorithmicAxis;axisLabels;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_AlgorithmicAxis;crs;ISO TC211.ISO 19111 Referencing by coordinates.ISO 19111 Edition 3 (Amendment 1).Coordinate Reference Systems;CRS;{DB31C952-2DF8-4bf8-910B-03CB6025988F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_AlgorithmicAxis;grid;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_Grid;{5F9378F5-4079-4415-8DD2-45BC125C0B2A}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_RectifiedGridCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_GeneralGridCoverage;{94D5897B-7F7D-4747-B1D2-F3E982C53BBE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_GridCoverage;CV_ReferenceableGridCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_GeneralGridCoverage;{94D5897B-7F7D-4747-B1D2-F3E982C53BBE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_HexagonalGridCoverage;CV_HexagonalGridCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_GeneralGridCoverage;{94D5897B-7F7D-4747-B1D2-F3E982C53BBE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_MultiCurveCoverage;CV_MultiCurveCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiCurveCoverage.CV_SegmentedCurveCoverage;CV_SegmentedCurveCoverage;{9EC3CF31-70DD-4327-8681-8850012A8F4C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_MultiCurveCoverage;CV_MultiCurveCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_CoverageByDomainAndRange;{3E4BB94A-9A22-464d-A942-B26E7DD7E9A3}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_MultiCurveCoverage;CV_MultiCurveCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;CV_Coverage;{BF901A28-C89B-4525-99EE-F94F6876C54B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiCurveCoverage;CV_SegmentedCurveCoverage;CV_SegmentedCurveCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiCurveCoverage;CV_MultiCurveCoverage;{A6D3984A-9C34-4e54-A5FC-A13F9622A9C8}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_MultiSurfaceCoverage;CV_MultiSurfaceCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiSurfaceCoverage.CV_TinCoverage;CV_TinCoverage;{4F9D5458-AF90-495e-8944-A25402C06C13}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_MultiSurfaceCoverage;CV_MultiSurfaceCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiSurfaceCoverage.CV_ThiessenPolygonCoverage;CV_ThiessenPolygonCoverage;{8BFBCDBE-2DE0-4055-BFA1-1590407CFE27}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_MultiSurfaceCoverage;CV_MultiSurfaceCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;CV_Coverage;{BF901A28-C89B-4525-99EE-F94F6876C54B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiSurfaceCoverage;CV_ThiessenPolygonCoverage;CV_ThiessenPolygonCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiSurfaceCoverage;CV_MultiSurfaceCoverage;{804071D2-6982-494f-8551-C4774FA5E34F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiSurfaceCoverage;CV_TinCoverage;CV_TinCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiSurfaceCoverage;CV_MultiSurfaceCoverage;{804071D2-6982-494f-8551-C4774FA5E34F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_MultiSolidCoverage;CV_MultiSolidCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_CoverageByDomainAndRange;{3E4BB94A-9A22-464d-A942-B26E7DD7E9A3}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_MultiSolidCoverage;CV_MultiSolidCoverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;CV_Coverage;{BF901A28-C89B-4525-99EE-F94F6876C54B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_FunctionElement;valueObject;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueObject;{1A4F0291-77BF-4c38-94F3-1512433E2F07}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_FunctionElement;geometryValuePair;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GeometryValuePair;{9C123A48-8647-4a63-814D-BEEFDA04CA0C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_FunctionElement;collection;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_AttributeValues;{C4E5AB13-3ADB-433f-B993-58D660BB5A7F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridCoordinate;coordValues;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Numerics;Integer;{56690121-01D0-459e-9D52-D102EDCD8C9D}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridEnvelope;low;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridCoordinate;{755CE073-2F33-48ea-B0A7-637AB1AD3465}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridEnvelope;high;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridCoordinate;{755CE073-2F33-48ea-B0A7-637AB1AD3465}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridPoint;gridCoord;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridCoordinate;{755CE073-2F33-48ea-B0A7-637AB1AD3465}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_SequenceRule;type;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_SequenceType;{4472FD5D-D26E-48e5-BC33-AADA441CBE93}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_SequenceRule;scanDirection;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Coverage;domainExtent;ISO TC211.ISO 19115 Metadata.ISO 19115-1 Edition 1.Extent information;EX_Extent;{BD2AB7EB-83AC-4016-AE42-D8322C2C356B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Coverage;rangeType;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Record types;RecordType;{D5F24C10-EF3A-4e56-AB55-AB353E37D629}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Coverage;commonPointRule;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_CommonPointRule;{69CBD4E3-EC84-4350-9DDD-341F707A3691}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Coverage;interpolationType;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_InterpolationMethod;{ACEAB5CB-CCA4-459e-8DF3-0B9B06D73357}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Coverage;interpolationParametersType;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Record types;Record;{0EEAC5CF-B404-4809-9C4C-11EFCEE28535}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Coverage;Generalization;ISO TC211.ISO 19163 Content components and encoding rules for imagery and gridded data.ISO 19163-1 Edition 1.IE_ImageryandGriddedData;IE_ImageryAndGriddedData;{F0A6A006-C843-46e9-BC23-A13E79046D3B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Coverage;Dependency;ISO TC211.ISO 19109 Rules for application schema.ISO 19109 Edition 2.General Feature Model;CoverageFunctionAttributeType;{AFB840F8-354E-4127-AC57-9EC060656456}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Coverage;domainElement;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_DomainObject;{9FE3073D-F9AE-40e9-AEE2-C33BF19DCAA6}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Coverage;rangeElement;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_AttributeValues;{C4E5AB13-3ADB-433f-B993-58D660BB5A7F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Coverage;CRS;ISO TC211.ISO 19111 Referencing by coordinates.ISO 19111 Edition 3 (Amendment 1).Coordinate Reference Systems;CRS;{DB31C952-2DF8-4bf8-910B-03CB6025988F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Coverage;Realisation;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;CV_Coverage;{BF901A28-C89B-4525-99EE-F94F6876C54B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_DomainObject;temporalElement;ISO TC211.ISO 19108 Temporal schema.ISO 19108 Edition 1.Temporal Objects;TM_GeometricPrimitive;{10DF5EA4-6535-4ef7-AC0A-A55B7E323C94}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_DomainObject;spatialElement;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Geometry;Geometry;{74ADE5A7-8C5B-4676-A74C-33CC59B23B9B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_DomainObject;collection;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_Coverage;{AFB20019-E208-4f28-8CF5-C92E5CC1AB10}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueObject;geometry;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_DomainObject;{9FE3073D-F9AE-40e9-AEE2-C33BF19DCAA6}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueObject;interpolationParameters;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Record types;Record;{0EEAC5CF-B404-4809-9C4C-11EFCEE28535}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueObject;NoteLink;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;;{7581D16F-3C9E-4d2e-B072-00CF986AFD86}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueObject;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridValueCell;{7A9DD8B8-B4E9-41ac-9915-2F50ED8D29B1}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueObject;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueHexagon;{5229CC68-FDE5-4740-8F65-FF0B1C281086}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueObject;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueTriangle;{3D817E28-0A95-4898-8D44-DE3CD506368F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueObject;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueCurve;{64CD60A1-6950-4d83-B97B-73B7B74EB0CF}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueObject;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ThiessenValuePolygon;{BD0B216F-606C-4cfe-9360-9B2A7256CEEE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueObject;controlValue;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GeometryValuePair;{9C123A48-8647-4a63-814D-BEEFDA04CA0C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_AttributeValues;values;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Record types;Record;{0EEAC5CF-B404-4809-9C4C-11EFCEE28535}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_AttributeValues;collection;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_Coverage;{AFB20019-E208-4f28-8CF5-C92E5CC1AB10}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_AttributeValues;element;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_FunctionElement;{F7B12546-89D8-4f75-9D31-A7FD6B875785}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GeometryValuePair;geometry;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_DomainObject;{9FE3073D-F9AE-40e9-AEE2-C33BF19DCAA6}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GeometryValuePair;value;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Record types;Record;{0EEAC5CF-B404-4809-9C4C-11EFCEE28535}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GeometryValuePair;Generalization;ISO TC211.ISO 19156 Observations and measurements.ISO 19156 Edition 1.Temporal Coverage;CVT_TimeInstantValuePair;{B7099C70-88C5-4cf1-92C1-AE40357306F3}
